kan_neurons,kan_grid,lamb,RMSE,Best_Epoch
5,3,0.0001,0.27350640296936035,58
5,3,1e-05,0.2340651899576187,38
5,3,1e-06,0.27204203605651855,59
5,4,0.1,0.6528640985488892,58
5,4,0.01,0.340739369392395,59
5,4,0.001,0.19627295434474945,38
5,4,0.0001,0.22253504395484924,57
5,4,1e-05,0.2648899257183075,21
5,4,1e-06,0.25000759959220886,52
5,5,0.1,0.6836162805557251,59
5,5,0.01,0.25523534417152405,40
5,5,0.001,0.3111071288585663,59
5,5,0.0001,0.25656911730766296,49
5,5,1e-05,0.2563003599643707,58
5,5,1e-06,0.28722119331359863,40
5,6,0.1,0.6468697190284729,39
5,6,0.01,0.23767316341400146,55
5,6,0.001,0.23503725230693817,49
5,6,0.0001,0.23269771039485931,40
5,6,1e-05,0.21224816143512726,25
5,6,1e-06,0.21807627379894257,20
6,3,0.1,0.6399916410446167,50
6,3,0.01,0.31446027755737305,59
6,3,0.001,0.22715726494789124,37
6,3,0.0001,0.21884384751319885,59
6,3,1e-05,0.2347564697265625,20
6,3,1e-06,0.2246222347021103,37
6,4,0.1,0.6732851266860962,49
6,4,0.01,0.2501509487628937,49
6,4,0.001,0.21817034482955933,52
6,4,0.0001,0.2097577154636383,59
6,4,1e-05,0.32023176550865173,51
6,4,1e-06,0.21328073740005493,40
6,5,0.1,0.6785480976104736,59
6,5,0.01,0.24351462721824646,58
6,5,0.001,0.24263812601566315,59
6,5,0.0001,0.21220195293426514,57
6,5,1e-05,0.22778938710689545,58
6,5,1e-06,0.23339155316352844,59
6,6,0.1,0.6362147331237793,53
6,6,0.01,0.2355581521987915,29
6,6,0.001,0.20822201669216156,41
6,6,0.0001,0.22334368526935577,18
6,6,1e-05,0.2438628077507019,43
6,6,1e-06,0.23112839460372925,59
7,3,0.1,0.6592574119567871,59
7,3,0.01,0.25434595346450806,46
7,3,0.001,0.20934754610061646,58
7,3,0.0001,0.21343611180782318,59
7,3,1e-05,0.2167409509420395,28
7,3,1e-06,0.22534756362438202,39
7,4,0.1,0.6646560430526733,59
7,4,0.01,0.25457432866096497,59
7,4,0.001,0.2233707457780838,45
7,4,0.0001,0.22777172923088074,59
7,4,1e-05,0.2210407257080078,19
7,4,1e-06,0.19454853236675262,58
7,5,0.1,0.6327114701271057,59
7,5,0.01,0.24928022921085358,54
7,5,0.001,0.22508633136749268,50
7,5,0.0001,0.23707881569862366,46
7,5,1e-05,0.2718774676322937,56
7,5,1e-06,0.24050021171569824,59
7,6,0.1,0.6376927495002747,59
7,6,0.01,0.24486960470676422,43
7,6,0.001,0.23776017129421234,44
7,6,0.0001,0.20581234991550446,45
7,6,1e-05,0.2221415787935257,20
7,6,1e-06,0.21695148944854736,29
