kan_neurons,kan_grid,lamb,hidden_dim,ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
5,7,1e-07,8,0.8937729001045227,"[[399  36   5   1]
 [ 18 386  16   0]
 [  0  10  54   2]
 [  1   2  25 137]]",23,0.03970876336097717,0.9602912664413452,"V5: 0.26
V19: 0.25
V15: 0.23","V15: 0.32
V20: 0.29
V19: 0.25"
7,8,0.001,128,0.9258241653442383,"[[411  27   3   0]
 [ 12 398  10   0]
 [  0  10  56   0]
 [  1   2  16 146]]",34,0.2609778046607971,0.7390221953392029,"V15: 0.32
V19: 0.28
V20: 0.23","V18: 0.29
V19: 0.29
V13: 0.27"
7,8,0.001,128,0.9258241653442383,"[[411  27   3   0]
 [ 12 398  10   0]
 [  0  10  56   0]
 [  1   2  16 146]]",34,0.2609778046607971,0.7390221953392029,"V15: 0.32
V19: 0.28
V20: 0.23","V18: 0.29
V19: 0.29
V13: 0.27"
7,8,0.001,64,0.9459707140922546,"[[420  16   4   1]
 [  8 410   1   1]
 [  0   7  59   0]
 [  0   3  18 144]]",26,0.47264206409454346,0.5273579359054565,"V15: 0.31
V20: 0.29
V19: 0.23","V20: 0.30
V15: 0.29
V14: 0.29"
7,8,0.001,64,0.9358974099159241,"[[419  17   4   1]
 [ 20 394   5   1]
 [  1   4  60   1]
 [  1   6   9 149]]",58,0.47948500514030457,0.520514965057373,"V15: 0.43
V20: 0.27
V19: 0.24","V3: 0.24
V18: 0.23
V9: 0.23"
7,8,0.001,32,0.9313187003135681,"[[414  23   3   1]
 [ 12 404   4   0]
 [  0   8  56   2]
 [  0   3  19 143]]",43,0.3552958369255066,0.6447041034698486,"V15: 0.44
V20: 0.26
V19: 0.21","V21: 0.29
V8: 0.21
V3: 0.21"
7,8,0.001,32,0.9230769276618958,"[[406  31   3   1]
 [  5 409   6   0]
 [  0  14  49   3]
 [  1   4  16 144]]",56,0.24699155986309052,0.7530084848403931,"V15: 0.36
V19: 0.25
V20: 0.23","V23: 0.43
V22: 0.42
V21: 0.41"
7,8,0.001,16,0.930402934551239,"[[413  26   1   1]
 [ 12 399   9   0]
 [  0   7  58   1]
 [  1   3  15 146]]",45,0.2812403440475464,0.7187596559524536,"V15: 0.39
V20: 0.28
V19: 0.28","V24: 0.36
V23: 0.33
Ex1: 0.32"
7,8,0.001,16,0.9285714030265808,"[[417  20   3   1]
 [ 11 393  16   0]
 [  0   6  60   0]
 [  1   4  16 144]]",21,0.38591107726097107,0.6140888929367065,"V19: 0.36
V20: 0.30
V15: 0.29","Ex1: 0.32
V13: 0.27
V19: 0.26"
7,8,0.001,8,0.9404761791229248,"[[421  17   2   1]
 [  8 404   8   0]
 [  0   6  57   3]
 [  0   4  16 145]]",55,0.4405241310596466,0.5594758987426758,"V18: 0.35
V15: 0.34
V20: 0.24","V20: 0.26
V15: 0.23
V18: 0.19"
7,8,0.001,8,0.9478021860122681,"[[417  20   3   1]
 [  5 410   4   1]
 [  0   5  60   1]
 [  0   3  14 148]]",18,0.43008047342300415,0.5699195265769958,"V15: 0.32
V20: 0.24
V18: 0.22","V19: 0.32
V18: 0.31
V13: 0.31"
9,8,0.001,128,0.9377289414405823,"[[416  22   3   0]
 [  8 406   4   2]
 [  1   5  58   2]
 [  0   2  19 144]]",37,0.3408444821834564,0.6591554880142212,"V15: 0.44
V19: 0.23
V20: 0.21","V19: 0.25
V14: 0.25
V9: 0.24"
9,8,0.001,128,0.930402934551239,"[[410  25   5   1]
 [ 12 402   5   1]
 [  0   5  61   0]
 [  1   6  15 143]]",58,0.32532915472984314,0.6746708750724792,"V15: 0.42
V19: 0.26
V20: 0.21","V15: 0.31
V20: 0.30
V10: 0.25"
9,8,0.001,64,0.9239926934242249,"[[415  23   2   1]
 [ 17 390  13   0]
 [  1   5  60   0]
 [  0   4  17 144]]",46,0.3866191506385803,0.6133808493614197,"V15: 0.36
V19: 0.30
V20: 0.24","V22: 0.24
V24: 0.24
V23: 0.24"
9,8,0.001,64,0.9331501722335815,"[[418  18   5   0]
 [  7 400  12   1]
 [  0   9  57   0]
 [  0   2  19 144]]",29,0.4501829147338867,0.5498170852661133,"V19: 0.37
V15: 0.32
V20: 0.24","V19: 0.41
V14: 0.40
V18: 0.39"
9,8,0.001,32,0.942307710647583,"[[415  22   3   1]
 [  6 408   6   0]
 [  0   7  59   0]
 [  0   2  16 147]]",29,0.4927874505519867,0.5072125792503357,"V19: 0.34
V15: 0.27
V20: 0.25","V18: 0.26
V14: 0.26
V13: 0.26"
9,8,0.001,32,0.9340659379959106,"[[416  21   3   1]
 [  7 402  11   0]
 [  1   6  58   1]
 [  0   5  16 144]]",36,0.28804734349250793,0.7119526863098145,"V15: 0.42
V20: 0.28
V19: 0.25","V19: 0.32
V13: 0.32
V14: 0.31"
9,8,0.001,16,0.9203296899795532,"[[411  26   3   1]
 [ 13 399   8   0]
 [  0  10  56   0]
 [  0   4  22 139]]",16,0.32714757323265076,0.6728523969650269,"V20: 0.31
V19: 0.28
V15: 0.27","V16: 0.36
V11: 0.28
V17: 0.26"
9,8,0.001,16,0.9203296899795532,"[[411  26   3   1]
 [ 13 399   8   0]
 [  0  10  56   0]
 [  0   4  22 139]]",16,0.32714757323265076,0.6728523969650269,"V20: 0.31
V19: 0.28
V15: 0.27","V16: 0.36
V11: 0.28
V17: 0.26"
9,8,0.001,8,0.9148351550102234,"[[404  31   5   1]
 [ 11 403   4   2]
 [  0   6  53   7]
 [  0   4  22 139]]",25,0.5450175404548645,0.4549824297428131,"V15: 0.36
V20: 0.23
V19: 0.22","Ex1: 0.34
V8: 0.24
V13: 0.23"
9,8,0.001,8,0.9258241653442383,"[[410  27   3   1]
 [ 10 401   9   0]
 [  1   5  59   1]
 [  1   4  19 141]]",58,0.6740855574607849,0.3259144723415375,"V19: 0.30
V15: 0.28
V20: 0.26","Ex1: 0.41
V20: 0.32
V15: 0.28"
