kan_neurons,kan_grid,lamb,alpha,ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
1,3,0.0001,0.5,0.6948229074478149,"[[123  60]
 [ 52 132]]",8,0.013700525276362896,0.9862995147705078,"Bid_Low: 0.71
Bid_High: 0.70
Ask_Open: 0.65","Ex5: 0.74
Ex4: 0.65
Ex6: 0.50"
1,3,0.0001,0.5,0.7057220339775085,"[[134  49]
 [ 59 125]]",15,0.009225815534591675,0.9907741546630859,"Bid_High: 0.78
Bid_Volume: 0.56
Bid_Low: 0.50","Ask_Low: 0.61
Ex2: 0.54
Bid_Close: 0.45"
1,3,0.0001,0.25,0.7111716270446777,"[[128  55]
 [ 51 133]]",6,0.008514808490872383,0.9914851784706116,"Bid_Close: 1.24
Ask_Close: 0.81
Bid_High: 0.58","Ask_Low: 0.46
Bid_Close: 0.44
Ex2: 0.43"
1,3,0.0001,0.5,0.7057220339775085,"[[134  49]
 [ 59 125]]",15,0.009225815534591675,0.9907741546630859,"Bid_High: 0.78
Bid_Volume: 0.56
Bid_Low: 0.50","Ask_Low: 0.61
Ex2: 0.54
Bid_Close: 0.45"
1,3,0.0001,0.25,0.7275204062461853,"[[133  50]
 [ 50 134]]",11,0.028747495263814926,0.9712525010108948,"Bid_High: 0.84
Bid_Low: 0.78
Ask_Open: 0.73","Ex3: 0.40
Ask_Low: 0.38
Bid_Close: 0.38"
1,3,0.0001,0.1,0.7138964533805847,"[[128  55]
 [ 50 134]]",5,0.021077442914247513,0.9789225459098816,"Bid_Close: 1.07
Ask_Close: 0.79
Bid_High: 0.60","Ex2: 0.59
Ask_Low: 0.50
Bid_Close: 0.23"
1,3,0.0001,0.1,0.7111716270446777,"[[137  46]
 [ 60 124]]",20,0.018269654363393784,0.9817304015159607,"Bid_Close: 1.32
Bid_High: 1.30
Bid_Open: 1.26","Ex2: 0.60
Ask_Low: 0.55
Bid_Close: 0.31"
1,3,0.0001,0.1,0.7111716270446777,"[[137  46]
 [ 60 124]]",20,0.018269654363393784,0.9817304015159607,"Bid_Close: 1.32
Bid_High: 1.30
Bid_Open: 1.26","Ex2: 0.60
Ask_Low: 0.55
Bid_Close: 0.31"
1,3,0.0001,0.01,0.6975476741790771,"[[125  58]
 [ 53 131]]",10,0.016926156356930733,0.983073890209198,"Bid_Close: 0.52
Ask_High: 0.47
Bid_High: 0.38","Ex2: 0.23
Ask_Low: 0.20
Ex1: 0.12"
1,3,0.0001,0.01,0.6975476741790771,"[[125  58]
 [ 53 131]]",10,0.016926156356930733,0.983073890209198,"Bid_Close: 0.52
Ask_High: 0.47
Bid_High: 0.38","Ex2: 0.23
Ask_Low: 0.20
Ex1: 0.12"
4,3,0.0001,0.75,0.6866484880447388,"[[128  55]
 [ 60 124]]",10,0.025616375729441643,0.9743835926055908,"Ask_High: 0.46
Bid_Open: 0.44
Bid_Close: 0.39","Ex2: 0.42
Ask_Low: 0.42
Bid_Close: 0.27"
4,3,0.0001,0.75,0.7002724409103394,"[[133  50]
 [ 60 124]]",12,0.011179621331393719,0.9888203740119934,"Bid_Close: 1.10
Ask_High: 0.97
Bid_Open: 0.73","Ask_Low: 0.50
Ex2: 0.44
Bid_Close: 0.40"
4,3,0.0001,0.75,0.6893733143806458,"[[126  57]
 [ 57 127]]",27,0.005410617683082819,0.9945893883705139,"Bid_Close: 0.74
Ask_High: 0.62
Bid_Low: 0.55","Ask_Low: 0.44
Ex2: 0.44
Bid_Close: 0.38"
4,3,0.0001,0.5,0.7084468603134155,"[[129  54]
 [ 53 131]]",10,0.06617855280637741,0.933821439743042,"Bid_Close: 0.43
Ask_High: 0.42
Bid_Low: 0.41","Ex1: 0.37
Ex2: 0.32
Ex5: 0.28"
4,3,0.0001,0.5,0.7193460464477539,"[[133  50]
 [ 53 131]]",6,0.04764633625745773,0.9523537158966064,"Bid_Close: 0.78
Ask_High: 0.71
Bid_Open: 0.59","Ex2: 0.49
Ex1: 0.48
Ask_Low: 0.32"
4,3,0.0001,0.25,0.692098081111908,"[[127  56]
 [ 57 127]]",20,0.06737004220485687,0.9326299428939819,"Ask_High: 0.88
Bid_Close: 0.78
Bid_Open: 0.66","Ex6: 0.71
Ex5: 0.56
Ex4: 0.38"
4,3,0.0001,0.25,0.7029972672462463,"[[125  58]
 [ 51 133]]",14,0.031121859326958656,0.9688780903816223,"Bid_Close: 0.47
Ask_Close: 0.36
Ask_Open: 0.34","Ex6: 0.66
Ex5: 0.48
Ex4: 0.29"
4,3,0.0001,0.1,0.7057220339775085,"[[132  51]
 [ 57 127]]",7,0.06729483604431152,0.9327051639556885,"Bid_Close: 0.34
Ask_High: 0.30
Ask_Close: 0.28","Bid_Open: 0.23
Ask_Close: 0.21
Ask_Open: 0.21"
4,3,0.0001,0.1,0.7057220339775085,"[[132  51]
 [ 57 127]]",7,0.06729483604431152,0.9327051639556885,"Bid_Close: 0.34
Ask_High: 0.30
Ask_Close: 0.28","Bid_Open: 0.23
Ask_Close: 0.21
Ask_Open: 0.21"
4,3,0.0001,0.05,0.692098081111908,"[[125  58]
 [ 55 129]]",2,0.026160607114434242,0.9738393425941467,"Bid_Close: 0.55
Bid_Volume: 0.41
Bid_Open: 0.40","Ex2: 0.70
Ask_Low: 0.52
Ex6: 0.36"
4,3,0.0001,0.05,0.6866484880447388,"[[122  61]
 [ 54 130]]",3,0.030233383178710938,0.9697666168212891,"Bid_Close: 0.49
Ask_Close: 0.45
Bid_Volume: 0.42","Ex2: 0.71
Ask_Low: 0.53
Ex6: 0.43"
