kan_neurons,kan_grid,lamb,ACC,Best_Epoch
9,4,0.001,0.8305860757827759,51
9,4,0.0001,0.8232600688934326,41
9,4,1e-05,0.8360806107521057,40
9,4,1e-06,0.8342490792274475,49
9,4,1e-07,0.8141025900840759,43
9,5,0.1,0.38461539149284363,0
9,5,0.01,0.7847985625267029,67
9,5,0.001,0.8836996555328369,24
9,5,0.0001,0.8562270998954773,18
9,5,1e-05,0.8571428656578064,13
9,5,1e-06,0.8653846383094788,19
9,5,1e-07,0.8663003444671631,12
9,6,0.1,0.38461539149284363,0
9,6,0.01,0.8479853272438049,48
9,6,0.001,0.9084249138832092,19
9,6,0.0001,0.8507326245307922,16
9,6,1e-05,0.8324176073074341,21
9,6,1e-06,0.8324176073074341,21
9,6,1e-07,0.8360806107521057,29
9,7,0.1,0.38461539149284363,0
9,7,0.01,0.8186812996864319,29
9,7,0.001,0.9249083995819092,19
9,7,0.0001,0.8836996555328369,17
9,7,1e-05,0.8443223237991333,15
9,7,1e-06,0.8644688725471497,19
9,7,1e-07,0.8635531067848206,16
9,8,0.1,0.38461539149284363,0
9,8,0.01,0.7994505763053894,59
9,8,0.001,0.9038461446762085,15
9,8,0.0001,0.8351648449897766,19
9,8,1e-05,0.8342490792274475,13
9,8,1e-06,0.8205128312110901,16
9,8,1e-07,0.8012820482254028,20
10,3,0.1,0.38461539149284363,0
10,3,0.01,0.8461538553237915,93
10,3,0.001,0.8818681240081787,77
10,3,0.0001,0.8525640964508057,96
10,3,1e-05,0.860805869102478,40
10,3,1e-06,0.83699631690979,71
10,3,1e-07,0.8461538553237915,83
10,4,0.1,0.38461539149284363,0
10,4,0.01,0.8406593203544617,79
10,4,0.001,0.8589743375778198,38
10,4,0.0001,0.8562270998954773,27
10,4,1e-05,0.8324176073074341,36
10,4,1e-06,0.8250916004180908,24
10,4,1e-07,0.8159340620040894,30
10,5,0.1,0.38461539149284363,0
10,5,0.01,0.8260073065757751,47
10,5,0.001,0.8873626589775085,25
10,5,0.0001,0.8626373410224915,25
10,5,1e-05,0.8470696210861206,17
10,5,1e-06,0.8663003444671631,14
10,5,1e-07,0.8589743375778198,18
10,6,0.1,0.38461539149284363,0
10,6,0.01,0.8104395866394043,88
10,6,0.001,0.906593382358551,14
10,6,0.0001,0.8864468932151794,19
10,6,1e-05,0.8846153616905212,14
10,3,0.1,0.38461539149284363,0
10,3,0.01,0.8159340620040894,63
10,3,0.001,0.8717948794364929,109
10,3,0.0001,0.819597065448761,81
10,3,1e-05,0.860805869102478,70
10,3,1e-06,0.8635531067848206,66
10,3,1e-07,0.8278388381004333,42
10,4,0.1,0.38461539149284363,0
10,4,0.01,0.8379120826721191,62
10,4,0.001,0.8736263513565063,31
10,4,0.0001,0.8379120826721191,24
10,4,1e-05,0.819597065448761,25
10,4,1e-06,0.8058608174324036,40
10,4,1e-07,0.8406593203544617,27
10,5,0.1,0.38461539149284363,0
10,5,0.01,0.8168498277664185,49
10,5,0.001,0.8965201377868652,21
10,5,0.0001,0.8617216348648071,19
10,5,1e-05,0.8653846383094788,18
10,5,1e-06,0.8708791136741638,14
10,5,1e-07,0.8672161102294922,19
10,6,0.1,0.38461539149284363,0
10,6,0.01,0.7994505763053894,73
10,6,0.001,0.9139193892478943,19
10,6,0.0001,0.8827838897705078,12
10,6,1e-05,0.9157509207725525,14
10,6,1e-06,0.8983516693115234,14
10,6,1e-07,0.8736263513565063,15
10,7,0.1,0.38461539149284363,0
10,7,0.01,0.8818681240081787,44
10,7,0.001,0.9239926934242249,16
10,7,0.0001,0.8864468932151794,12
10,7,1e-05,0.8836996555328369,20
10,7,1e-06,0.8818681240081787,18
10,7,1e-07,0.8901098966598511,17
10,8,0.1,0.38461539149284363,0
10,8,0.01,0.8580586314201355,75
10,8,0.001,0.9358974099159241,24
10,8,0.0001,0.8974359035491943,13
10,8,1e-05,0.9139193892478943,14
10,8,1e-06,0.9047619104385376,13
10,8,1e-07,0.8956043720245361,16
11,3,0.1,0.38461539149284363,0
11,3,0.01,0.7774725556373596,19
11,3,0.001,0.9038461446762085,109
11,3,0.0001,0.8901098966598511,47
11,3,1e-05,0.8699633479118347,53
11,3,1e-06,0.8589743375778198,31
11,3,1e-07,0.8699633479118347,69
11,4,0.1,0.38461539149284363,0
11,4,0.01,0.8122710585594177,46
11,4,0.001,0.8553113341331482,27
11,4,0.0001,0.8296703100204468,31
11,4,1e-05,0.8058608174324036,30
11,4,1e-06,0.8104395866394043,53
11,4,1e-07,0.8177655935287476,39
11,5,0.1,0.38461539149284363,0
11,5,0.01,0.8058608174324036,109
11,5,0.001,0.8937729001045227,18
11,5,0.0001,0.8653846383094788,22
11,5,1e-05,0.83699631690979,14
11,5,1e-06,0.8543956279754639,21
11,5,1e-07,0.8461538553237915,32
11,6,0.1,0.38461539149284363,0
11,6,0.01,0.9047619104385376,54
11,6,0.001,0.9111721515655518,19
11,6,0.0001,0.8882783651351929,9
11,6,1e-05,0.8836996555328369,14
11,6,1e-06,0.8644688725471497,21
11,6,1e-07,0.860805869102478,16
11,7,0.1,0.38461539149284363,0
11,7,0.01,0.8644688725471497,59
11,7,0.001,0.9358974099159241,13
11,7,0.0001,0.8690476417541504,13
11,7,1e-05,0.8525640964508057,11
11,7,1e-06,0.8589743375778198,12
11,7,1e-07,0.8626373410224915,14
11,8,0.1,0.38461539149284363,0
11,8,0.01,0.8122710585594177,47
11,8,0.001,0.9047619104385376,17
11,8,0.0001,0.8589743375778198,12
11,8,1e-05,0.9001831412315369,10
11,8,1e-06,0.9221611618995667,10
11,8,1e-07,0.8305860757827759,18
12,3,0.1,0.38461539149284363,0
12,3,0.01,0.8214285969734192,39
12,3,0.001,0.8791208863258362,81
12,3,0.0001,0.8516483306884766,50
12,3,1e-05,0.860805869102478,43
12,3,1e-06,0.8186812996864319,31
12,3,1e-07,0.8470696210861206,34
12,4,0.1,0.38461539149284363,0
12,4,0.01,0.8470696210861206,109
12,4,0.001,0.8956043720245361,31
12,4,0.0001,0.8205128312110901,34
12,4,1e-05,0.8150182962417603,38
12,4,1e-06,0.8241758346557617,25
12,4,1e-07,0.8159340620040894,35
12,5,0.1,0.38461539149284363,0
12,5,0.01,0.7756410241127014,38
12,5,0.001,0.9038461446762085,24
12,5,0.0001,0.8653846383094788,21
12,5,1e-05,0.8745421171188354,18
12,5,1e-06,0.8717948794364929,14
12,5,1e-07,0.8470696210861206,9
12,6,0.1,0.38461539149284363,0
12,6,0.01,0.8598901033401489,108
12,6,0.001,0.9029303789138794,13
12,6,0.0001,0.8351648449897766,28
12,6,1e-05,0.8278388381004333,16
12,6,1e-06,0.831501841545105,24
12,6,1e-07,0.8461538553237915,18
12,7,0.1,0.38461539149284363,0
12,7,0.01,0.8470696210861206,60
12,7,0.001,0.9157509207725525,17
12,7,0.0001,0.8690476417541504,26
12,7,1e-05,0.8681318759918213,12
12,7,1e-06,0.8745421171188354,16
12,7,1e-07,0.8791208863258362,10
12,8,0.1,0.38461539149284363,0
12,8,0.01,0.9285714030265808,104
12,8,0.001,0.9340659379959106,14
12,8,0.0001,0.9038461446762085,9
12,8,1e-05,0.8983516693115234,15
12,8,1e-06,0.8690476417541504,13
12,8,1e-07,0.8745421171188354,12
13,3,0.1,0.38461539149284363,0
13,3,0.01,0.7939560413360596,34
13,3,0.001,0.848901093006134,71
13,3,0.1,0.38461539149284363,0
13,3,0.01,0.7985348105430603,108
13,3,0.001,0.877289354801178,89
13,3,0.0001,0.8965201377868652,41
13,3,1e-05,0.8021978139877319,68
13,3,1e-06,0.8287546038627625,32
13,3,1e-07,0.8049450516700745,33
13,4,0.1,0.38461539149284363,0
13,4,0.01,0.8232600688934326,37
13,4,0.001,0.8635531067848206,36
13,4,0.0001,0.8424908518791199,18
13,4,1e-05,0.8104395866394043,21
13,4,1e-06,0.8324176073074341,40
13,4,1e-07,0.8232600688934326,25
13,5,0.1,0.38461539149284363,0
13,5,0.01,0.7967032790184021,103
13,5,0.001,0.877289354801178,31
13,5,0.0001,0.8406593203544617,26
13,5,1e-05,0.8543956279754639,15
13,5,1e-06,0.8507326245307922,15
13,5,1e-07,0.8415750861167908,15
13,6,0.1,0.38461539149284363,0
13,6,0.01,0.8205128312110901,48
13,6,0.001,0.9166666865348816,22
13,6,0.0001,0.8818681240081787,21
13,6,1e-05,0.8562270998954773,21
13,6,1e-06,0.8910256624221802,13
13,6,1e-07,0.8553113341331482,23
13,7,0.1,0.38461539149284363,0
13,7,0.01,0.7893772721290588,66
13,7,0.001,0.9139193892478943,15
13,7,0.0001,0.8836996555328369,14
13,7,1e-05,0.8809523582458496,16
13,7,1e-06,0.8580586314201355,11
13,7,1e-07,0.8745421171188354,13
13,8,0.1,0.38461539149284363,0
13,8,0.01,0.8919413685798645,17
13,8,0.001,0.9194139242172241,20
13,8,0.0001,0.8589743375778198,21
13,8,1e-05,0.8589743375778198,17
13,8,1e-06,0.8470696210861206,17
13,8,1e-07,0.8699633479118347,18
7,3,0.1,0.38461539149284363,0
7,3,0.01,0.8012820482254028,39
7,3,0.001,0.848901093006134,41
7,3,0.0001,0.8342490792274475,63
7,3,1e-05,0.8205128312110901,48
7,3,1e-06,0.8150182962417603,47
7,3,1e-07,0.8351648449897766,36
7,4,0.1,0.38461539149284363,0
7,4,0.01,0.803113579750061,22
7,4,0.001,0.8580586314201355,32
7,4,0.0001,0.8223443031311035,37
7,4,1e-05,0.8021978139877319,43
7,4,1e-06,0.8232600688934326,32
7,4,1e-07,0.8104395866394043,34
7,5,0.1,0.38461539149284363,0
7,5,0.01,0.7948718070983887,39
7,5,0.001,0.8653846383094788,34
7,5,0.0001,0.8543956279754639,29
7,5,1e-05,0.8507326245307922,24
7,5,1e-06,0.791208803653717,31
7,5,1e-07,0.8131868243217468,20
7,6,0.1,0.38461539149284363,0
7,6,0.01,0.8965201377868652,81
7,6,0.001,0.9047619104385376,18
7,6,0.0001,0.8424908518791199,17
7,6,1e-05,0.8205128312110901,20
7,6,1e-06,0.8525640964508057,15
7,6,1e-07,0.8296703100204468,25
7,7,0.1,0.38461539149284363,0
7,7,0.01,0.7957875728607178,36
7,7,0.001,0.8910256624221802,12
7,7,0.0001,0.8919413685798645,13
7,7,1e-05,0.8553113341331482,11
7,7,1e-06,0.9139193892478943,10
7,7,1e-07,0.8562270998954773,15
7,8,0.1,0.38461539149284363,0
7,8,0.01,0.8250916004180908,49
7,8,0.001,0.877289354801178,17
7,8,0.0001,0.9157509207725525,14
7,8,1e-05,0.8717948794364929,11
7,8,1e-06,0.8736263513565063,19
7,8,1e-07,0.8699633479118347,16
6,3,0.1,0.38461539149284363,0
6,3,0.1,0.38461539149284363,0
6,3,0.01,0.8800366520881653,93
6,3,0.001,0.8397436141967773,93
6,3,0.0001,0.8360806107521057,29
6,3,1e-05,0.8717948794364929,83
6,3,1e-06,0.8681318759918213,51
6,3,1e-07,0.8342490792274475,37
6,4,0.1,0.38461539149284363,0
6,4,0.01,0.807692289352417,32
6,4,0.001,0.8534798622131348,52
6,4,0.0001,0.8131868243217468,48
6,4,1e-05,0.807692289352417,36
6,4,1e-06,0.8186812996864319,35
6,4,1e-07,0.8205128312110901,30
6,5,0.1,0.38461539149284363,0
6,5,0.01,0.8406593203544617,48
6,5,0.001,0.8800366520881653,60
6,5,0.0001,0.8534798622131348,28
6,5,1e-05,0.8269230723381042,18
6,5,1e-06,0.807692289352417,20
6,5,1e-07,0.8571428656578064,23
6,6,0.1,0.38461539149284363,0
6,6,0.01,0.7811355590820312,49
6,6,0.001,0.9084249138832092,30
6,6,0.0001,0.8177655935287476,21
6,6,1e-05,0.8571428656578064,16
6,6,1e-06,0.7948718070983887,23
6,6,1e-07,0.9001831412315369,13
6,7,0.1,0.38461539149284363,0
6,7,0.01,0.8516483306884766,61
6,7,0.001,0.8928571343421936,82
6,7,0.0001,0.8260073065757751,34
6,7,1e-05,0.8232600688934326,24
6,7,1e-06,0.8388278484344482,30
6,7,1e-07,0.8241758346557617,24
6,8,0.1,0.38461539149284363,0
6,8,0.01,0.7948718070983887,27
6,8,0.001,0.9102563858032227,16
6,8,0.0001,0.8965201377868652,13
6,8,1e-05,0.8937729001045227,12
6,8,1e-06,0.8992673754692078,13
6,8,1e-07,0.8836996555328369,16
5,3,0.1,0.38461539149284363,0
5,3,0.01,0.8214285969734192,34
5,3,0.001,0.8452380895614624,20
5,3,0.0001,0.7967032790184021,32
