kan_neurons,kan_grid,lamb,alpha,ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
2,4,1e-07,0.5,0.6757493019104004,"[[116  67]
 [ 52 132]]",9,0.005260624457150698,0.9947393536567688,,
2,4,1e-07,0.4,0.7084468603134155,"[[124  59]
 [ 48 136]]",16,0.009279049932956696,0.9907209277153015,,
2,4,1e-07,0.3,0.7084468603134155,"[[120  63]
 [ 44 140]]",13,0.003994791768491268,0.9960051774978638,,
2,4,1e-07,0.25,0.7084468603134155,"[[127  56]
 [ 51 133]]",9,0.00743895024061203,0.9925611019134521,,
2,4,1e-07,0.2,0.667574942111969,"[[114  69]
 [ 53 131]]",8,0.0037183244712650776,0.996281623840332,,
2,4,1e-07,0.1,0.6975476741790771,"[[117  66]
 [ 45 139]]",12,0.0011996543034911156,0.9988003373146057,,
2,4,1e-07,0.05,0.6811988949775696,"[[120  63]
 [ 54 130]]",24,0.0012225046521052718,0.998777449131012,,
2,4,1e-07,0.01,0.7029972672462463,"[[133  50]
 [ 59 125]]",36,0.0015677664196118712,0.9984322190284729,,
5,6,1e-06,0.9,0.7002724409103394,"[[130  53]
 [ 57 127]]",57,0.005063284654170275,0.9949367046356201,,
5,6,1e-06,0.8,0.7138964533805847,"[[133  50]
 [ 55 129]]",40,0.004866745322942734,0.9951332211494446,,
5,6,1e-06,0.75,0.7138964533805847,"[[128  55]
 [ 50 134]]",12,0.010661730542778969,0.989338219165802,,
5,6,1e-06,0.7,0.7057220339775085,"[[125  58]
 [ 50 134]]",17,0.005866780877113342,0.9941331744194031,,
5,6,1e-06,0.6,0.7057220339775085,"[[130  53]
 [ 55 129]]",19,0.013790409080684185,0.9862095713615417,,
5,6,1e-06,0.5,0.7166212201118469,"[[124  59]
 [ 45 139]]",30,0.004373110830783844,0.9956268668174744,,
5,6,1e-06,0.4,0.7002724409103394,"[[123  60]
 [ 50 134]]",28,0.005531902890652418,0.994468092918396,,
5,6,1e-06,0.3,0.7057220339775085,"[[121  62]
 [ 46 138]]",9,0.01579919084906578,0.9842008352279663,,
5,6,1e-06,0.25,0.6839237213134766,"[[121  62]
 [ 54 130]]",13,0.028475528582930565,0.9715244174003601,,
5,6,1e-06,0.2,0.6975476741790771,"[[112  71]
 [ 40 144]]",9,0.010217418894171715,0.9897825717926025,,
5,6,1e-06,0.1,0.7057220339775085,"[[129  54]
 [ 54 130]]",42,0.004750317893922329,0.9952496290206909,,
5,6,1e-06,0.05,0.6839237213134766,"[[123  60]
 [ 56 128]]",12,0.01771373488008976,0.982286274433136,,
5,6,1e-06,0.01,0.6975476741790771,"[[135  48]
 [ 63 121]]",22,0.005868260283023119,0.9941316843032837,,
1,6,0.0001,0.9,0.7057220339775085,"[[123  60]
 [ 48 136]]",10,0.0019595117773860693,0.9980405569076538,,
1,6,0.0001,0.8,0.7166212201118469,"[[128  55]
 [ 49 135]]",12,0.0018374661449342966,0.9981625080108643,,
1,6,0.0001,0.75,0.7057220339775085,"[[130  53]
 [ 55 129]]",27,0.0021191074047237635,0.9978808760643005,,
1,6,0.0001,0.7,0.7138964533805847,"[[129  54]
 [ 51 133]]",41,0.0015911097871139646,0.998408854007721,,
1,6,0.0001,0.6,0.7166212201118469,"[[129  54]
 [ 50 134]]",12,0.0022067418321967125,0.9977933168411255,,
1,6,0.0001,0.5,0.7138964533805847,"[[128  55]
 [ 50 134]]",40,0.001710437354631722,0.9982895851135254,,
1,6,0.0001,0.4,0.6948229074478149,"[[117  66]
 [ 46 138]]",9,0.0019564186222851276,0.9980435967445374,,
1,6,0.0001,0.3,0.7220708131790161,"[[132  51]
 [ 51 133]]",35,0.001449504168704152,0.9985504746437073,,
1,6,0.0001,0.25,0.6948229074478149,"[[123  60]
 [ 52 132]]",12,0.002387715270742774,0.9976122975349426,,
1,6,0.0001,0.2,0.7247956395149231,"[[132  51]
 [ 50 134]]",44,0.0015703444369137287,0.9984296560287476,,
1,6,0.0001,0.1,0.6784741282463074,"[[116  67]
 [ 51 133]]",22,0.0024003167636692524,0.997599720954895,,
1,6,0.0001,0.05,0.7084468603134155,"[[132  51]
 [ 56 128]]",52,0.001506843720562756,0.9984931349754333,,
1,6,0.0001,0.01,0.7111716270446777,"[[131  52]
 [ 54 130]]",33,0.0007000872283242643,0.999299943447113,,
