kan_neurons,kan_grid,lamb,ACC,Best_Epoch
1,3,0.1,0.5149863958358765,0
1,3,0.01,0.5613079071044922,1
1,3,0.001,0.692098081111908,13
1,3,0.0001,0.7220708131790161,22
1,3,1e-05,0.7057220339775085,14
1,3,1e-06,0.6893733143806458,38
1,3,1e-07,0.6784741282463074,7
1,4,0.1,0.4550408720970154,0
1,4,0.01,0.4931879937648773,5
1,4,0.001,0.6730245351791382,10
1,4,0.0001,0.6866484880447388,12
1,4,1e-05,0.6212533712387085,11
1,4,1e-06,0.6566757559776306,30
1,4,1e-07,0.6621253490447998,20
1,5,0.1,0.5476838946342468,3
1,5,0.01,0.48501360416412354,0
1,5,0.001,0.6457765698432922,30
1,5,0.0001,0.7138964533805847,17
1,5,1e-05,0.7111716270446777,7
1,5,1e-06,0.7002724409103394,9
1,5,1e-07,0.7029972672462463,21
1,6,0.1,0.47683924436569214,0
1,6,0.01,0.5395095348358154,2
1,6,0.001,0.6975476741790771,8
1,6,0.0001,0.5640326738357544,49
1,6,1e-05,0.6975476741790771,11
1,6,1e-06,0.7029972672462463,10
1,6,1e-07,0.7057220339775085,9
1,7,0.1,0.5367847084999084,0
1,7,0.01,0.5749318599700928,3
1,7,0.001,0.692098081111908,29
1,7,0.0001,0.692098081111908,41
1,7,1e-05,0.6839237213134766,11
1,7,1e-06,0.7138964533805847,17
1,7,1e-07,0.6975476741790771,8
1,8,0.1,0.5013623833656311,0
1,8,0.01,0.5068119764328003,1
1,8,0.001,0.6893733143806458,11
1,8,0.0001,0.6839237213134766,10
1,8,1e-05,0.6811988949775696,48
1,8,1e-06,0.6893733143806458,36
1,8,1e-07,0.6839237213134766,17
2,3,0.1,0.5313351154327393,2
2,3,0.01,0.5122615694999695,14
2,3,0.001,0.7029972672462463,10
2,3,0.0001,0.7029972672462463,7
2,3,1e-05,0.7084468603134155,10
2,3,1e-06,0.7275204062461853,9
2,3,1e-07,0.6866484880447388,9
2,4,0.1,0.5449591279029846,11
2,4,0.01,0.5340599417686462,10
2,4,0.001,0.692098081111908,10
2,4,0.0001,0.6811988949775696,7
2,4,1e-05,0.6839237213134766,20
2,4,1e-06,0.6975476741790771,10
2,4,1e-07,0.6948229074478149,15
2,5,0.1,0.5013623833656311,0
2,5,0.01,0.5367847084999084,0
2,5,0.001,0.6866484880447388,8
2,5,0.0001,0.6866484880447388,17
2,5,1e-05,0.5177111625671387,0
2,5,1e-06,0.6239781975746155,39
2,5,1e-07,0.7029972672462463,44
2,6,0.1,0.5095368027687073,1
2,6,0.01,0.5013623833656311,46
2,6,0.001,0.6839237213134766,13
2,6,0.0001,0.6839237213134766,8
2,6,1e-05,0.6948229074478149,9
2,6,1e-06,0.6893733143806458,41
2,6,1e-07,0.692098081111908,8
2,7,0.1,0.5013623833656311,1
2,7,0.01,0.5640326738357544,2
2,7,0.001,0.7002724409103394,9
2,7,0.0001,0.7029972672462463,20
2,7,1e-05,0.6948229074478149,14
2,7,1e-06,0.7084468603134155,11
2,7,1e-07,0.692098081111908,12
2,8,0.1,0.4904631972312927,3
2,8,0.01,0.5476838946342468,0
2,8,0.001,0.664850115776062,11
2,8,0.0001,0.6893733143806458,10
2,8,1e-05,0.6975476741790771,11
2,8,1e-06,0.6893733143806458,10
2,8,1e-07,0.6893733143806458,13
3,3,0.1,0.5013623833656311,9
3,3,0.01,0.5204359889030457,14
3,3,0.001,0.6158037781715393,15
3,3,0.0001,0.553133487701416,6
3,3,1e-05,0.4986375868320465,0
3,3,1e-06,0.4986375868320465,0
3,3,1e-07,0.4959127902984619,0
3,4,0.1,0.4986375868320465,35
3,4,0.01,0.4904631972312927,1
3,4,0.001,0.7111716270446777,19
3,4,0.0001,0.5912806391716003,17
3,4,1e-05,0.6839237213134766,20
3,4,1e-06,0.5885558724403381,17
3,4,1e-07,0.7057220339775085,15
3,5,0.1,0.5204359889030457,2
3,5,0.01,0.5395095348358154,2
3,5,0.001,0.6893733143806458,10
3,5,0.0001,0.664850115776062,6
3,5,1e-05,0.6811988949775696,9
3,5,1e-06,0.7002724409103394,19
3,5,1e-07,0.6539509296417236,9
3,6,0.1,0.47683924436569214,1
3,6,0.01,0.5313351154327393,1
3,6,0.001,0.692098081111908,14
3,6,0.0001,0.6893733143806458,10
3,6,1e-05,0.6866484880447388,15
3,6,1e-06,0.6975476741790771,27
3,6,1e-07,0.6975476741790771,9
3,7,0.1,0.5204359889030457,2
3,7,0.01,0.4931879937648773,1
3,7,0.001,0.6866484880447388,7
3,7,0.0001,0.6975476741790771,13
3,7,1e-05,0.692098081111908,10
3,7,1e-06,0.7166212201118469,8
3,7,1e-07,0.6784741282463074,8
3,8,0.1,0.5013623833656311,4
3,8,0.01,0.4959127902984619,3
3,8,0.001,0.4959127902984619,1
3,8,0.0001,0.5231607556343079,6
3,8,1e-05,0.692098081111908,18
3,8,1e-06,0.6893733143806458,36
3,8,1e-07,0.6975476741790771,11
4,3,0.1,0.5013623833656311,1
4,3,0.01,0.5013623833656311,0
4,3,0.001,0.664850115776062,15
4,3,0.0001,0.6893733143806458,25
4,3,1e-05,0.6975476741790771,8
4,3,1e-06,0.6839237213134766,5
4,3,1e-07,0.7247956395149231,20
4,4,0.1,0.47683924436569214,3
4,4,0.01,0.5940054655075073,12
4,4,0.001,0.692098081111908,32
4,4,0.0001,0.6757493019104004,8
4,4,1e-05,0.6730245351791382,13
4,4,1e-06,0.7138964533805847,16
4,4,1e-07,0.6702997088432312,12
4,5,0.1,0.5013623833656311,0
4,5,0.01,0.5640326738357544,0
4,5,0.001,0.6457765698432922,15
4,5,0.0001,0.5640326738357544,10
4,5,1e-05,0.7193460464477539,19
4,5,1e-06,0.7111716270446777,15
4,5,1e-07,0.7057220339775085,6
4,6,0.1,0.5040872097015381,0
4,6,0.01,0.5068119764328003,1
4,6,0.001,0.7002724409103394,11
4,6,0.0001,0.7193460464477539,10
4,6,1e-05,0.7029972672462463,14
4,6,1e-06,0.7138964533805847,44
4,6,1e-07,0.6702997088432312,7
4,7,0.1,0.48501360416412354,0
4,7,0.01,0.5504087209701538,12
4,7,0.001,0.667574942111969,14
4,7,0.0001,0.6839237213134766,19
4,7,1e-05,0.4986375868320465,2
4,7,1e-06,0.5095368027687073,30
4,7,1e-07,0.6975476741790771,15
4,8,0.1,0.5013623833656311,0
4,8,0.01,0.5258855223655701,2
4,8,0.001,0.6539509296417236,23
4,8,0.0001,0.5313351154327393,42
4,8,1e-05,0.6784741282463074,24
4,8,1e-06,0.5177111625671387,20
4,8,1e-07,0.6839237213134766,14
5,3,0.1,0.47138965129852295,4
5,3,0.01,0.5585830807685852,3
5,3,0.001,0.6893733143806458,20
5,3,0.0001,0.5204359889030457,42
5,3,1e-05,0.5204359889030457,47
5,3,1e-06,0.4959127902984619,0
5,3,1e-07,0.5177111625671387,5
5,4,0.1,0.5231607556343079,20
5,4,0.01,0.5476838946342468,2
5,4,0.001,0.6948229074478149,8
5,4,0.0001,0.6594005227088928,45
5,4,1e-05,0.7029972672462463,25
5,4,1e-06,0.7084468603134155,20
5,4,1e-07,0.7002724409103394,16
5,5,0.1,0.5013623833656311,0
5,5,0.01,0.5231607556343079,2
5,5,0.001,0.7057220339775085,11
5,5,0.0001,0.7057220339775085,17
5,5,1e-05,0.6839237213134766,6
5,5,1e-06,0.7084468603134155,34
5,5,1e-07,0.6811988949775696,9
5,6,0.1,0.5013623833656311,0
5,6,0.01,0.48773840069770813,1
5,6,0.001,0.6948229074478149,36
5,6,0.0001,0.7029972672462463,19
5,6,1e-05,0.6948229074478149,11
5,6,1e-06,0.7084468603134155,13
