kan_neurons,kan_grid,lamb,ACC,Best_Epoch
10,7,0.01,0.9340659379959106,97
10,7,0.001,0.9111721515655518,20
10,7,0.0001,0.8873626589775085,57
10,7,1e-05,0.9001831412315369,27
10,7,1e-06,0.8974359035491943,24
10,7,1e-07,0.8928571343421936,19
10,8,0.1,0.38461539149284363,0
10,8,0.01,0.9349817037582397,61
10,8,0.001,0.9505494832992554,37
10,8,0.0001,0.906593382358551,40
10,8,1e-05,0.9148351550102234,27
10,8,1e-06,0.9313187003135681,20
10,8,1e-07,0.9276556968688965,30
9,3,0.1,0.38461539149284363,0
9,3,0.01,0.9285714030265808,34
9,3,0.001,0.9267399311065674,80
9,3,0.0001,0.9368131756782532,98
9,3,1e-05,0.9377289414405823,36
9,3,1e-06,0.9523809552192688,68
9,3,1e-07,0.9395604729652405,60
9,4,0.1,0.38461539149284363,0
9,4,0.01,0.9386447072029114,71
9,4,0.001,0.9349817037582397,45
9,4,0.0001,0.9258241653442383,54
9,4,1e-05,0.9175823926925659,34
9,4,1e-06,0.9249083995819092,88
9,4,1e-07,0.9239926934242249,40
9,5,0.1,0.38461539149284363,0
9,5,0.01,0.9157509207725525,36
9,5,0.001,0.9551281929016113,45
9,5,0.0001,0.9111721515655518,26
9,5,1e-05,0.9166666865348816,24
9,5,1e-06,0.8937729001045227,32
9,5,1e-07,0.9029303789138794,34
9,6,0.1,0.38461539149284363,0
9,6,0.01,0.942307710647583,38
9,6,0.001,0.9496337175369263,34
9,6,0.0001,0.9340659379959106,48
9,6,1e-05,0.9157509207725525,26
9,6,1e-06,0.9285714030265808,27
9,6,1e-07,0.9139193892478943,30
9,7,0.1,0.38461539149284363,0
9,7,0.01,0.9267399311065674,78
9,7,0.001,0.9093406796455383,95
9,7,0.0001,0.8901098966598511,19
9,7,1e-05,0.9102563858032227,37
9,7,1e-06,0.8901098966598511,26
9,7,1e-07,0.9239926934242249,33
9,8,0.1,0.38461539149284363,0
9,8,0.01,0.9377289414405823,18
9,8,0.001,0.9267399311065674,30
9,8,0.0001,0.8901098966598511,20
9,8,1e-05,0.9075091481208801,24
9,8,1e-06,0.9111721515655518,29
9,8,1e-07,0.9056776762008667,20
8,3,0.1,0.38461539149284363,0
8,3,0.01,0.9331501722335815,63
8,3,0.001,0.9487179517745972,72
8,3,0.0001,0.9084249138832092,96
8,3,1e-05,0.9111721515655518,66
8,3,1e-06,0.9166666865348816,57
8,3,1e-07,0.9175823926925659,76
8,4,0.1,0.38461539149284363,0
8,4,0.01,0.942307710647583,33
8,4,0.001,0.9111721515655518,58
8,4,0.0001,0.9386447072029114,33
8,4,1e-05,0.8992673754692078,30
8,4,1e-06,0.91300368309021,82
8,4,1e-07,0.9001831412315369,33
8,5,0.1,0.38461539149284363,0
8,5,0.01,0.9056776762008667,29
8,5,0.001,0.8910256624221802,28
8,5,0.0001,0.8983516693115234,29
8,5,1e-05,0.8617216348648071,19
8,5,1e-06,0.8406593203544617,44
8,5,1e-07,0.8635531067848206,21
8,6,0.1,0.38461539149284363,0
8,6,0.01,0.9331501722335815,56
8,6,0.001,0.9349817037582397,72
8,6,0.0001,0.9294871687889099,84
8,6,1e-05,0.9331501722335815,40
8,6,1e-06,0.9001831412315369,31
8,6,1e-07,0.9175823926925659,22
8,7,0.1,0.38461539149284363,0
8,7,0.01,0.9267399311065674,99
8,7,0.001,0.9340659379959106,29
8,7,0.0001,0.9239926934242249,30
8,7,1e-05,0.9294871687889099,37
8,7,1e-06,0.930402934551239,27
8,7,1e-07,0.918498158454895,34
8,8,0.1,0.38461539149284363,0
8,8,0.01,0.9322344064712524,96
8,8,0.001,0.9093406796455383,28
8,8,0.0001,0.8827838897705078,38
8,8,1e-05,0.8983516693115234,23
8,8,1e-06,0.8937729001045227,25
8,8,1e-07,0.889194130897522,21
7,3,0.1,0.38461539149284363,0
7,3,0.01,0.9294871687889099,44
7,3,0.001,0.958791196346283,36
7,3,0.0001,0.9432234764099121,71
7,3,1e-05,0.9377289414405823,63
7,3,1e-06,0.9432234764099121,82
7,3,1e-07,0.942307710647583,43
7,4,0.1,0.38461539149284363,0
7,4,0.01,0.9267399311065674,24
7,4,0.001,0.9377289414405823,33
7,4,0.0001,0.906593382358551,54
7,4,1e-05,0.8946886658668518,22
7,4,1e-06,0.8937729001045227,32
7,4,1e-07,0.9322344064712524,29
7,5,0.1,0.38461539149284363,0
