kan_neurons,kan_grid,lamb,alpha,ACC,Conf_Mtx,Best_Epoch,KAN_Relevance,CNN_Relevance,KAN M.R.F.,CNN M.R.F.
2,4,1e-07,0.6,0.7084468603134155,"[[126  57]
 [ 50 134]]",24,0.012596052139997482,0.987403929233551,,
2,4,1e-07,0.5,0.7193460464477539,"[[134  49]
 [ 54 130]]",5,0.005922590848058462,0.9940773844718933,,
2,4,1e-07,0.4,0.664850115776062,"[[ 95  88]
 [ 35 149]]",59,0.0046190423890948296,0.9953809380531311,,
2,4,1e-07,0.3,0.7138964533805847,"[[130  53]
 [ 52 132]]",15,0.005264995153993368,0.9947350025177002,,
2,4,1e-07,0.25,0.7029972672462463,"[[129  54]
 [ 55 129]]",1,0.009422850795090199,0.9905771613121033,,
2,4,1e-07,0.2,0.7220708131790161,"[[136  47]
 [ 55 129]]",3,0.009931999258697033,0.9900679588317871,,
2,4,1e-07,0.1,0.7166212201118469,"[[137  46]
 [ 58 126]]",13,0.007667731959372759,0.9923322796821594,,
2,4,1e-07,0.05,0.7084468603134155,"[[126  57]
 [ 50 134]]",1,0.009698140434920788,0.9903018474578857,,
2,4,1e-07,0.01,0.6975476741790771,"[[133  50]
 [ 61 123]]",2,0.007442990317940712,0.9925570487976074,,
5,6,0.001,0.9,0.7356948256492615,"[[128  55]
 [ 42 142]]",2,0.005795872304588556,0.9942041635513306,,
5,6,0.001,0.8,0.7247956395149231,"[[121  62]
 [ 39 145]]",1,0.004126419313251972,0.9958736300468445,,
5,6,0.001,0.75,0.7247956395149231,"[[128  55]
 [ 46 138]]",1,0.004646021407097578,0.9953539967536926,,
5,6,0.001,0.7,0.7111716270446777,"[[126  57]
 [ 49 135]]",1,0.004299110267311335,0.9957008361816406,,
5,6,0.001,0.6,0.7057220339775085,"[[125  58]
 [ 50 134]]",1,0.003817211836576462,0.9961827993392944,,
5,6,0.001,0.5,0.7275204062461853,"[[137  46]
 [ 54 130]]",9,0.00278968783095479,0.9972103238105774,,
5,6,0.001,0.4,0.7111716270446777,"[[132  51]
 [ 55 129]]",4,0.003945063799619675,0.9960548877716064,,
5,6,0.001,0.3,0.7193460464477539,"[[134  49]
 [ 54 130]]",11,0.006922191008925438,0.9930778741836548,,
5,6,0.001,0.25,0.7302452325820923,"[[139  44]
 [ 55 129]]",25,0.008479349315166473,0.9915207028388977,,
5,6,0.001,0.2,0.6975476741790771,"[[128  55]
 [ 56 128]]",2,0.010270343162119389,0.9897297024726868,,
5,6,0.001,0.1,0.7384195923805237,"[[140  43]
 [ 53 131]]",10,0.021783282980322838,0.9782167077064514,,
5,6,0.001,0.05,0.6811988949775696,"[[130  53]
 [ 64 120]]",47,0.057663898915052414,0.9423361420631409,,
5,6,0.001,0.01,0.7220708131790161,"[[134  49]
 [ 53 131]]",14,0.003935472574084997,0.9960644841194153,,
3,3,0.0001,0.9,0.7302452325820923,"[[141  42]
 [ 57 127]]",19,0.013785417191684246,0.9862146377563477,,
3,3,0.0001,0.8,0.7111716270446777,"[[125  58]
 [ 48 136]]",0,0.012201604433357716,0.9877983927726746,,
3,3,0.0001,0.75,0.7193460464477539,"[[128  55]
 [ 48 136]]",10,0.021441446617245674,0.9785585403442383,,
3,3,0.0001,0.7,0.7111716270446777,"[[127  56]
 [ 50 134]]",6,0.016019176691770554,0.9839807748794556,,
3,3,0.0001,0.6,0.7111716270446777,"[[121  62]
 [ 44 140]]",3,0.010377884842455387,0.9896221160888672,,
3,3,0.0001,0.5,0.7111716270446777,"[[122  61]
 [ 45 139]]",0,0.02577187865972519,0.9742280840873718,,
3,3,0.0001,0.4,0.7302452325820923,"[[137  46]
 [ 53 131]]",4,0.01723886840045452,0.9827611446380615,,
3,3,0.0001,0.3,0.7111716270446777,"[[140  43]
 [ 63 121]]",5,0.014670158736407757,0.9853298664093018,,
3,3,0.0001,0.25,0.7302452325820923,"[[135  48]
 [ 51 133]]",3,0.018129775300621986,0.9818702340126038,,
3,3,0.0001,0.2,0.7275204062461853,"[[140  43]
 [ 57 127]]",10,0.018096471205353737,0.9819035530090332,,
3,3,0.0001,0.1,0.7302452325820923,"[[139  44]
 [ 55 129]]",5,0.03330373391509056,0.9666962623596191,,
3,3,0.0001,0.05,0.7002724409103394,"[[126  57]
 [ 53 131]]",2,0.012652840465307236,0.9873471260070801,,
3,3,0.0001,0.01,0.7166212201118469,"[[136  47]
 [ 57 127]]",2,0.026669219136238098,0.9733307957649231,,
3,7,1e-06,0.9,0.7166212201118469,"[[126  57]
 [ 47 137]]",1,0.0019358622375875711,0.9980641603469849,,
3,7,1e-06,0.8,0.7247956395149231,"[[124  59]
 [ 42 142]]",1,0.0020198177080601454,0.9979802370071411,,
3,7,1e-06,0.75,0.7166212201118469,"[[123  60]
 [ 44 140]]",1,0.002253951271995902,0.9977460503578186,,
3,7,1e-06,0.7,0.7384195923805237,"[[137  46]
 [ 50 134]]",2,0.0033220998011529446,0.9966778755187988,,
