kan_neurons,kan_grid,lamb,ACC,Best_Epoch
1,3,1.00E-05,0.705722034,26
1,4,1.00E-07,0.705722034,23
3,7,0.01,0.702997267,2
4,8,1.00E-06,0.702997267,2
6,3,0.0001,0.702997267,17
6,6,1.00E-05,0.702997267,1
6,7,1.00E-06,0.702997267,4
8,5,1.00E-07,0.702997267,1
1,3,0.001,0.702997267,1
1,3,0.001,0.702997267,1
1,7,1.00E-06,0.702997267,9
2,6,1.00E-06,0.702997267,10
2,6,1.00E-07,0.702997267,6
3,4,1.00E-05,0.700272441,29
4,6,0.0001,0.700272441,11
5,6,1.00E-07,0.700272441,2
6,8,0.01,0.700272441,2
7,3,0.001,0.700272441,1
7,3,0.0001,0.700272441,3
1,3,0.01,0.700272441,5
4,4,0.001,0.697547674,4
6,5,0.001,0.697547674,1
8,4,0.001,0.697547674,67
1,4,0.0001,0.697547674,17
1,4,1.00E-06,0.697547674,21
2,6,0.001,0.697547674,1
3,5,0.001,0.694822907,1
4,4,0.01,0.694822907,2
4,4,1.00E-07,0.694822907,62
5,4,0.001,0.694822907,1
7,8,0.01,0.694822907,2
1,6,0.01,0.694822907,1
6,4,0.01,0.692098081,1
1,3,0.01,0.692098081,7
4,6,0.01,0.689373314,1
8,3,0.01,0.689373314,5
1,5,0.01,0.689373314,2
3,4,0.01,0.686648488,3
5,4,0.01,0.686648488,5
8,7,0.001,0.686648488,33
5,6,0.01,0.683923721,2
2,7,0.01,0.681198895,3
3,8,0.01,0.678474128,1
4,5,0.01,0.678474128,2
4,7,0.01,0.678474128,1
5,5,0.01,0.678474128,1
1,7,0.01,0.678474128,4
2,4,0.01,0.678474128,1
7,7,0.01,0.675749302,4
2,6,0.01,0.675749302,6
4,3,0.01,0.673024535,1
6,5,0.01,0.673024535,0
3,5,0.01,0.667574942,2
5,7,0.01,0.667574942,1
8,7,0.01,0.667574942,3
3,3,0.01,0.662125349,1
1,8,0.01,0.662125349,0
7,5,0.01,0.659400523,2
2,8,0.01,0.659400523,2
6,3,0.01,0.656675756,2
7,6,0.01,0.656675756,3
8,6,0.01,0.656675756,1
6,6,0.01,0.65395093,2
2,5,0.01,0.65395093,1
8,8,0.01,0.651226163,2
5,8,0.01,0.648501337,4
5,3,0.01,0.640326977,5
8,4,0.01,0.63760215,2
8,5,0.01,0.63760215,1
7,4,0.01,0.632152557,1
7,3,0.01,0.626702964,0
2,3,0.01,0.626702964,4
4,8,0.01,0.623978198,1
6,7,0.01,0.623978198,3
1,4,0.01,0.607629418,3
3,7,0.1,0.57493186,0
2,4,0.1,0.5667575,8
4,3,0.1,0.558583081,19
5,3,0.1,0.558583081,11
3,6,0.1,0.525885522,7
2,6,0.1,0.520435989,7
6,5,0.1,0.517711163,9
6,6,0.1,0.517711163,12
4,7,0.1,0.506811976,1
3,8,0.1,0.50408721,5
8,4,0.1,0.50408721,18
3,3,0.1,0.501362383,21
