kan_neurons,kan_grid,lamb,RMSE,Best_Epoch
1,3,0.1,0.5720533132553101,60
1,3,0.01,0.4258240759372711,47
1,3,0.001,0.32613658905029297,49
1,3,0.0001,0.26420703530311584,38
1,3,1e-05,0.2596723139286041,37
1,3,1e-06,0.23621399700641632,57
1,4,0.1,0.5907559990882874,65
1,4,0.01,0.4111112356185913,44
1,4,0.001,0.3766452670097351,42
1,4,0.0001,0.2593638598918915,51
1,4,1e-05,0.24957120418548584,43
1,4,1e-06,0.2865454852581024,40
1,5,0.1,0.5778129696846008,69
1,5,0.01,0.4296938180923462,65
1,5,0.001,0.43721282482147217,30
1,5,0.0001,0.3564518988132477,44
1,5,1e-05,0.35847923159599304,54
1,5,1e-06,0.3719659745693207,45
1,6,0.1,0.5848874449729919,61
1,6,0.01,0.41736653447151184,46
1,6,0.001,0.4074517786502838,44
1,6,0.0001,0.36428484320640564,44
1,6,1e-05,0.43880176544189453,27
1,6,1e-06,0.4022533893585205,38
2,3,0.1,0.5740972757339478,47
2,3,0.01,0.4287711977958679,66
2,3,0.001,0.24566347897052765,45
2,3,0.0001,0.25109848380088806,55
2,3,1e-05,0.2808608412742615,31
2,3,1e-06,0.26792821288108826,24
2,4,0.1,0.5791894793510437,39
2,4,0.01,0.41701778769493103,61
2,4,0.001,0.2375292330980301,68
2,4,0.0001,0.2517872154712677,45
2,4,1e-05,0.26199567317962646,49
2,4,1e-06,0.30219414830207825,33
2,5,0.1,0.5759009122848511,33
2,5,0.01,0.4644815921783447,58
2,5,0.001,0.3062501549720764,45
2,5,0.0001,0.2786187529563904,56
2,5,1e-05,0.2728971242904663,33
2,5,1e-06,0.24133306741714478,36
2,6,0.1,0.5578062534332275,64
2,6,0.01,0.42059582471847534,50
2,6,0.001,0.2183510810136795,43
2,6,0.0001,0.2331846058368683,37
2,6,1e-05,0.2534121572971344,36
2,6,1e-06,0.2815960943698883,20
3,3,0.1,0.5773598551750183,65
3,3,0.01,0.41592827439308167,69
3,3,0.001,0.217649444937706,41
3,3,0.0001,0.21155880391597748,34
3,3,1e-05,0.2721870541572571,33
3,3,1e-06,0.21714237332344055,34
3,4,0.1,0.570767879486084,69
3,4,0.01,0.4262305200099945,67
3,4,0.001,0.280048668384552,68
3,4,0.0001,0.2954219877719879,66
3,4,1e-05,0.3298788368701935,63
3,4,1e-06,0.2653328478336334,24
3,5,0.1,0.5831702947616577,69
3,5,0.01,0.42858585715293884,69
3,5,0.001,0.22715765237808228,32
3,5,0.0001,0.22612912952899933,29
3,5,1e-05,0.2523920238018036,24
3,5,1e-06,0.26156085729599,34
3,6,0.1,0.57908034324646,61
3,6,0.01,0.41615912318229675,69
3,6,0.001,0.33055806159973145,63
3,6,0.0001,0.3329315185546875,39
3,6,1e-05,0.37341925501823425,28
3,6,1e-06,0.3659023344516754,38
4,3,0.1,0.5616634488105774,58
4,3,0.01,0.43166041374206543,61
4,3,0.001,0.2609735131263733,64
4,3,0.0001,0.2775428593158722,39
4,3,1e-05,0.23171792924404144,56
4,3,1e-06,0.2601526379585266,38
4,4,0.1,0.5714216828346252,54
4,4,0.01,0.42505913972854614,45
4,4,0.001,0.33064860105514526,52
4,4,0.0001,0.2904333770275116,45
4,4,1e-05,0.2931060492992401,45
4,4,1e-06,0.2974409759044647,51
4,5,0.1,0.5725247263908386,69
4,5,0.01,0.4529759883880615,69
4,5,0.001,0.2704433500766754,34
4,5,0.0001,0.2702210545539856,26
4,5,1e-05,0.2581475079059601,29
4,5,1e-06,0.25792595744132996,38
4,6,0.1,0.5707074403762817,68
4,6,0.01,0.39736393094062805,65
4,6,0.001,0.2951885163784027,47
4,6,0.0001,0.23994028568267822,45
4,6,1e-05,0.2624801993370056,28
4,6,1e-06,0.2732178568840027,25
5,3,0.1,0.5720531940460205,69
5,3,0.01,0.4383959174156189,69
5,3,0.001,0.2416524887084961,47
5,3,0.0001,0.2570643126964569,41
5,3,1e-05,0.24582314491271973,43
5,3,1e-06,0.2494191825389862,16
5,4,0.1,0.5716901421546936,69
5,4,0.01,0.4202890694141388,69
5,4,0.001,0.32547250390052795,44
5,4,0.0001,0.24680279195308685,46
5,4,1e-05,0.2665019631385803,33
5,4,1e-06,0.29729682207107544,24
5,5,0.1,0.5637919306755066,69
5,5,0.01,0.4139937162399292,53
5,5,0.001,0.2058725208044052,40
5,5,0.0001,0.28238362073898315,48
5,5,1e-05,0.3170308768749237,51
5,5,1e-06,0.3089361786842346,27
5,6,0.1,0.5786133408546448,69
5,6,0.01,0.3956168591976166,50
5,6,0.001,0.23389586806297302,54
5,6,0.0001,0.2919585108757019,32
5,6,1e-05,0.2907128632068634,28
5,6,1e-06,0.2566015422344208,20
6,3,0.1,0.570762574672699,42
6,3,0.01,0.41944047808647156,69
6,3,0.001,0.2748962938785553,69
6,3,0.0001,0.2794164717197418,54
6,3,1e-05,0.3024870753288269,67
6,3,1e-06,0.3045046329498291,55
6,4,0.1,0.5489880442619324,69
6,4,0.01,0.42441603541374207,69
6,4,0.001,0.23530273139476776,53
6,4,0.0001,0.2560660243034363,30
6,4,1e-05,0.25080934166908264,30
6,4,1e-06,0.23398999869823456,30
6,5,0.1,0.5384714007377625,68
6,5,0.01,0.41509169340133667,67
6,5,0.001,0.21340171992778778,30
6,5,0.0001,0.2827414274215698,32
6,5,1e-05,0.27035748958587646,28
6,5,1e-06,0.25780758261680603,21
6,6,0.1,0.5721930265426636,69
6,6,0.01,0.4101012349128723,69
6,6,0.001,0.33022138476371765,47
6,6,0.0001,0.30052804946899414,60
6,6,1e-05,0.32653915882110596,67
6,6,1e-06,0.38421088457107544,19
7,3,0.1,0.5682805776596069,67
7,3,0.01,0.4131704866886139,36
7,3,0.001,0.24126766622066498,43
7,3,0.0001,0.23959366977214813,48
7,3,1e-05,0.28058508038520813,46
7,3,1e-06,0.2456212192773819,47
7,4,0.1,0.5688497424125671,69
7,4,0.01,0.43677273392677307,60
7,4,0.001,0.2600354850292206,58
7,4,0.0001,0.28575369715690613,32
7,4,1e-05,0.28510749340057373,50
7,4,1e-06,0.2773457467556,38
7,5,0.1,0.5723567008972168,68
7,5,0.01,0.433479905128479,66
7,5,0.001,0.27610743045806885,66
7,5,0.0001,0.2682167589664459,45
7,5,1e-05,0.3406060039997101,35
