kan_neurons,kan_grid,lamb,ACC,Best_Epoch
12,8,0.1,0.38461539149284363,0
12,8,0.01,0.9230769276618958,43
12,8,0.001,0.8873626589775085,58
12,8,0.0001,0.8763736486434937,64
12,8,1e-05,0.8342490792274475,43
12,8,1e-06,0.8278388381004333,41
12,8,1e-07,0.8470696210861206,37
11,3,0.1,0.38461539149284363,0
11,3,0.01,0.9239926934242249,79
11,3,0.001,0.8864468932151794,62
11,3,0.0001,0.8443223237991333,24
11,3,1e-05,0.8516483306884766,26
11,3,1e-06,0.8424908518791199,53
11,3,1e-07,0.8333333134651184,20
11,4,0.1,0.38461539149284363,0
11,4,0.01,0.9047619104385376,25
11,4,0.001,0.8965201377868652,44
11,4,0.0001,0.843406617641449,24
11,4,1e-05,0.831501841545105,20
11,4,1e-06,0.8562270998954773,17
11,4,1e-07,0.8424908518791199,15
11,5,0.1,0.38461539149284363,0
11,5,0.01,0.9194139242172241,27
11,5,0.001,0.8855311274528503,65
11,5,0.0001,0.8626373410224915,51
11,5,1e-05,0.8617216348648071,70
11,5,1e-06,0.8534798622131348,45
11,5,1e-07,0.8388278484344482,96
11,6,0.1,0.38461539149284363,0
11,6,0.01,0.9267399311065674,20
11,6,0.001,0.9157509207725525,68
11,6,0.0001,0.8342490792274475,22
11,6,1e-05,0.8553113341331482,79
11,6,1e-06,0.8351648449897766,42
11,6,1e-07,0.83699631690979,67
11,7,0.1,0.38461539149284363,0
11,7,0.01,0.9358974099159241,27
11,7,0.001,0.9166666865348816,40
11,7,0.0001,0.8305860757827759,42
11,7,1e-05,0.8470696210861206,20
11,7,1e-06,0.8507326245307922,33
11,7,1e-07,0.8507326245307922,19
11,8,0.1,0.38461539149284363,0
11,8,0.01,0.9432234764099121,45
11,8,0.001,0.9157509207725525,47
11,8,0.0001,0.8360806107521057,95
11,8,1e-05,0.8525640964508057,39
11,8,1e-06,0.8589743375778198,52
11,8,1e-07,0.8250916004180908,35
10,3,0.1,0.38461539149284363,0
10,3,0.01,0.9340659379959106,29
10,3,0.001,0.9285714030265808,84
10,3,0.0001,0.8937729001045227,78
10,3,1e-05,0.8800366520881653,91
10,3,1e-06,0.8846153616905212,47
10,3,1e-07,0.8681318759918213,34
10,4,0.1,0.38461539149284363,0
10,4,0.01,0.9368131756782532,83
10,4,0.001,0.9139193892478943,57
10,4,0.0001,0.8324176073074341,64
10,4,1e-05,0.8754578828811646,26
10,4,1e-06,0.8507326245307922,70
10,4,1e-07,0.8598901033401489,63
10,5,0.1,0.38461539149284363,0
10,5,0.01,0.9249083995819092,34
10,5,0.001,0.9285714030265808,71
10,5,0.0001,0.848901093006134,27
10,5,1e-05,0.8635531067848206,73
10,5,1e-06,0.8461538553237915,54
10,5,1e-07,0.8296703100204468,52
10,6,0.1,0.38461539149284363,0
10,6,0.01,0.9404761791229248,56
10,6,0.001,0.9203296899795532,38
10,6,0.0001,0.8571428656578064,71
10,6,1e-05,0.8397436141967773,20
10,6,1e-06,0.8443223237991333,62
10,6,1e-07,0.8553113341331482,34
10,7,0.1,0.38461539149284363,0
10,7,0.01,0.9331501722335815,36
10,7,0.001,0.9203296899795532,67
10,7,0.0001,0.8699633479118347,57
